idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
5752;i2899003771714;https://www.habitaclia.com/alquiler-piso-acogedor_y_luminoso_parc_central-sant_cugat_del_valles-i2899003771714.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Parc Central;1650;26-04-2020;116;4;2;1998;2;True;True;False;True;G;G;False;True
5753;i3914002560813;https://www.habitaclia.com/alquiler-planta_baja-en_calle_bonaventura_de_gayola_13_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i3914002560813.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1250;26-04-2020;75;2;2;;;True;True;True;True;E;E;False;True
5754;i2899003771712;https://www.habitaclia.com/alquiler-piso-obra_nueva_a_estrenar_volpelleres-sant_cugat_del_valles-i2899003771712.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1200;26-04-2020;76;2;;2020;1;True;True;True;True;B;B;False;True
5755;i5724003777007;https://www.habitaclia.com/alquiler-planta_baja-magnifica_reformada_ca_n_oriol-rubi-i5724003777007.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;otros;rubi;barcelona;Ca n´Oriol;650;26-04-2020;44;1;;2009;;False;True;True;True;G;F;False;False
5756;i2781003761812;https://www.habitaclia.com/alquiler-atico-a_estrenar_gran_terraza_colomer-sant_cugat_del_valles-i2781003761812.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Colomer;1500;26-04-2020;93;3;2;2020;1;False;True;True;True;C;B;False;False
5757;i3411003736687;https://www.habitaclia.com/alquiler-casa_adosada-adosada_semi_nueva_parc_central_parc_central-sant_cugat_del_valles-i3411003736687.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Parc Central;2200;26-04-2020;175;3;3;2008;;False;True;True;True;G;G;False;True
5758;i4475003753311;https://www.habitaclia.com/alquiler-piso-gran_oportunidad-polinya-i4475003753311.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;polinya;barcelona;;780;26-04-2020;67;2;;2006;;True;True;True;False;G;G;False;True
5759;i5407003764005;https://www.habitaclia.com/alquiler-piso-calle_benet_de_moxo_9_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i5407003764005.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1500;26-04-2020;90;3;2;2020;1;True;True;True;False;G;G;False;True
5760;i4183002730729;https://www.habitaclia.com/alquiler-atico-duplex_con_vistas_3h_estudio_pk_mira_sol-sant_cugat_del_valles-i4183002730729.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Mira-sol;1850;26-04-2020;165;4;2;2008;3;True;True;True;False;G;G;False;True
5761;i13341003581841;https://www.habitaclia.com/alquiler-piso-precios_pis_moblat_paseo_francesc_macia_71_coll_fava-sant_cugat_del_valles-i13341003581841.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Coll Favà;1175;26-04-2020;73;2;;;;True;True;False;False;E;E;False;True
5762;i13847003742135;https://www.habitaclia.com/alquiler-casa-en_creu_de_barbera_creu_de_barbera-sabadell-i13847003742135.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sabadell;barcelona;Creu de Barbera;775;26-04-2020;88;4;;1951;;False;False;True;False;G;G;False;False
5763;i15082003641503;https://www.habitaclia.com/alquiler-casa-vistas_espectaculares-bellaterra-i15082003641503.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;bellaterra;barcelona;;7500;26-04-2020;656;8;4;2011;2;True;True;True;False;E;D;False;True
5764;i20304003678900;https://www.habitaclia.com/alquiler-piso-precioso_de_obra_nueva_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i20304003678900.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;2200;26-04-2020;130;4;2;2019;3;True;True;True;True;B;B;False;True
5765;i3101003603625;https://www.habitaclia.com/alquiler-piso-calle_borrell_33_centre-sabadell-i3101003603625.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Centre;1020;26-04-2020;115;3;2;;1;True;True;False;True;G;G;False;True
5766;i15082003639252;https://www.habitaclia.com/alquiler-casa-espectacular_con_privacidad_valldoreix-sant_cugat_del_valles-i15082003639252.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;9500;26-04-2020;450;5;5;2008;3;True;True;True;True;A;A;False;False
5767;i10253003639281;https://www.habitaclia.com/alquiler-piso-luminoso_y_centrico_arxiu_estacio-sant_cugat_del_valles-i10253003639281.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Arxiu-Estació;1200;26-04-2020;70;3;;;1;False;True;True;False;E;E;False;True
5768;i4948003578016;https://www.habitaclia.com/alquiler-piso-vivienda_en_planta_baja_con_porche_cubierto_y_jardin_privado_centre-sant_cugat_del_valles-i4948003578016.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;2500;26-04-2020;117;3;2;2019;;True;True;False;True;B;A;False;True
5769;i14205003438501;https://www.habitaclia.com/alquiler-casa-espectacular_domotica_de_diseno_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i14205003438501.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;4950;26-04-2020;453;5;4;2009;;True;True;True;False;C;D;False;True
5770;i15082003368777;https://www.habitaclia.com/alquiler-piso-atico_nuevo_en_can_picanyol_colomer-sant_cugat_del_valles-i15082003368777.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Colomer;1700;26-04-2020;98;4;2;2019;3;True;True;True;True;C;B;False;True
5771;i15082003540405;https://www.habitaclia.com/alquiler-casa-moderno_y_singular_en_valldoreix_valldoreix-sant_cugat_del_valles-i15082003540405.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3800;26-04-2020;286;5;4;2002;3;True;True;True;False;F;E;False;False
5772;i28072003725535;https://www.habitaclia.com/alquiler-casa-espectacular_con_jardin_eixample_sant_oleguer-sabadell-i28072003725535.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sabadell;barcelona;Eixample-Sant Oleguer;1500;26-04-2020;290;5;4;1988;;True;True;True;False;E;E;False;False
5773;i10221003774188;https://www.habitaclia.com/alquiler-piso-amueblado_con_piscina_parc_central_parc_d_europa_la_romanica-barbera_del_valles-i10221003774188.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barbera_del_valles;barcelona;Parc Central-Parc d´Europa-La Romànica;900;26-04-2020;90;3;2;2006;;False;True;True;False;E;E;False;True
5774;i4475003712652;https://www.habitaclia.com/alquiler-piso-de_a_estrenar-santa_perpetua_de_mogoda-i4475003712652.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_perpetua_de_mogoda;barcelona;;1000;26-04-2020;94;3;;1927;;False;False;False;True;G;G;False;False
5775;i3901002919935;https://www.habitaclia.com/alquiler-casa-de_alto_standing_valldoreix-sant_cugat_del_valles-i3901002919935.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;5000;26-04-2020;535;4;3;2004;;True;True;True;True;G;G;False;False
5776;i4183003684409;https://www.habitaclia.com/alquiler-planta_baja-acogedor_piso_3h_parc_central_colomer-sant_cugat_del_valles-i4183003684409.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Colomer;1050;26-04-2020;85;3;;1956;;False;True;True;True;E;F;False;False
5777;i15082003754669;https://www.habitaclia.com/alquiler-casa-excelente_situacion_valldoreix-sant_cugat_del_valles-i15082003754669.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3800;26-04-2020;345;5;3;1997;2;True;True;True;False;G;F;False;False
5778;i2781003088475;https://www.habitaclia.com/alquiler-atico-apartamento_imprescindible_sant_francesc-sant_cugat_del_valles-i2781003088475.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Sant Francesc;850;26-04-2020;50;1;;;4;False;True;False;False;F;F;False;True
5779;i2490003260456;https://www.habitaclia.com/alquiler-piso-ubicacion_centrica_2_plzas_de_pk_centre-sabadell-i2490003260456.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Centre;1200;26-04-2020;114;3;2;;8;True;True;True;True;G;G;False;True
5780;i8747003231951;https://www.habitaclia.com/alquiler-piso-de_3h_con_balcon_sant_pere-terrassa-i8747003231951.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Sant Pere;800;26-04-2020;119;3;;1930;1;False;True;False;True;E;E;False;False
5781;i4737003774300;https://www.habitaclia.com/alquiler-piso-a_estrenar_con_terraza_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i4737003774300.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1850;26-04-2020;120;3;2;2019;;True;True;True;True;B;B;False;True
5782;i26909003697718;https://www.habitaclia.com/alquiler-piso-seminuevo_para_entrar_ya_sant_pere-terrassa-i26909003697718.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Sant Pere;660;26-04-2020;60;2;;2007;1;False;True;True;True;G;G;False;True
5783;i591003736343;https://www.habitaclia.com/alquiler-atico-junto_la_estacion_ffcc_mirasol_arxiu_estacio-sant_cugat_del_valles-i591003736343.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Arxiu-Estació;1950;26-04-2020;105;4;2;;3;True;True;True;True;D;D;False;True
5784;i4585003767517;https://www.habitaclia.com/alquiler-duplex-muy_luminoso_calle_sabadell_14_centre-rubi-i4585003767517.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;duplex;rubi;barcelona;Centre;750;26-04-2020;58;2;2;2006;2;False;True;False;True;G;G;False;True
5785;i6378003073051;https://www.habitaclia.com/alquiler-piso-bien_situado_cerca_ffcc_creu_alta-sabadell-i6378003073051.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Creu Alta;850;26-04-2020;70;3;;1982;4;True;True;False;True;G;F;False;True
5786;i1903003457610;https://www.habitaclia.com/alquiler-planta_baja-bonita_volpelleres-sant_cugat_del_valles-i1903003457610.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Volpelleres;1150;26-04-2020;80;2;2;2008;;True;True;True;True;G;G;False;True
5787;i26219003731181;https://www.habitaclia.com/alquiler-piso-exterior_y_luminoso_la_serreta-rubi-i26219003731181.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;La Serreta;850;26-04-2020;81;3;;;1;False;True;False;True;G;G;False;False
5788;i4475002954341;https://www.habitaclia.com/alquiler-piso-disponibilidad_inmediata-santa_perpetua_de_mogoda-i4475002954341.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_perpetua_de_mogoda;barcelona;;850;26-04-2020;100;4;2;1995;2;True;True;True;True;G;G;False;True
5789;i2691003539152;https://www.habitaclia.com/alquiler-loft-estudio_todo_amueblado-matadepera-i2691003539152.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;otros;matadepera;barcelona;;625;26-04-2020;40;;;2007;1;False;False;True;True;G;G;False;False
5790;i6373003347947;https://www.habitaclia.com/alquiler-casa-en_urbanizacion-palau_solita_i_plegamans-i6373003347947.htm?pag=11&f=&geo=c&from=list&lo=55;Lloguer;casa;palau_solita_i_plegamans;barcelona;;1000;26-04-2020;60;3;;1965;;True;True;False;False;G;G;False;False
5791;i591002982310;https://www.habitaclia.com/alquiler-casa-espectacular_con_vistas_al_golf_eixample-sant_cugat_del_valles-i591002982310.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Eixample;13800;26-04-2020;1.230;5;6;;4;True;True;True;True;G;G;False;True
5792;i2004003773985;https://www.habitaclia.com/alquiler-piso-semi_nuevo_casco_urbano-sentmenat-i2004003773985.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;piso;sentmenat;barcelona;;600;26-04-2020;63;2;;2007;1;False;True;False;True;E;E;False;True
5793;i3055003732997;https://www.habitaclia.com/alquiler-torre-zona_tranquila_pegada_al_pueblo_sant_ramon-cerdanyola_del_valles-i3055003732997.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;otros;cerdanyola_del_valles;barcelona;Sant Ramón;2200;26-04-2020;350;7;4;1980;;True;True;True;False;E;E;False;True
5794;i4183003753169;https://www.habitaclia.com/alquiler-casa-parcela_plana_6h_valldoreix_valldoreix-sant_cugat_del_valles-i4183003753169.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3800;26-04-2020;325;6;3;1997;;True;True;True;False;G;G;False;False
5795;i10200003636139;https://www.habitaclia.com/alquiler-casa_adosada-esquinera_y_muy_luminosa_ca_n_oriol-rubi-i10200003636139.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Ca n´Oriol;1250;26-04-2020;160;3;2;2001;;True;True;True;True;E;E;False;False
5796;i591003612085;https://www.habitaclia.com/alquiler-planta_baja-esquinera_junto_estacion_de_ffcc_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i591003612085.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1500;26-04-2020;90;3;2;;;True;True;True;True;E;E;False;True
5797;i5883003064129;https://www.habitaclia.com/alquiler-duplex-2_habitaciones_merinals-sabadell-i5883003064129.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;duplex;sabadell;barcelona;Merinals;750;26-04-2020;80;2;2;2007;1;False;True;True;True;G;G;False;True
5798;i591003634022;https://www.habitaclia.com/alquiler-atico-impecable_duplex_cerca_fgc_mira_sol-sant_cugat_del_valles-i591003634022.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Mira-sol;1900;26-04-2020;160;3;2;;3;True;True;True;True;E;E;False;True
5799;i3501003089595;https://www.habitaclia.com/alquiler-torre-de_diseno_en_el_pueblo-matadepera-i3501003089595.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;otros;matadepera;barcelona;;2500;26-04-2020;340;4;5;2018;;True;True;False;True;G;G;False;False
5800;i1903003692603;https://www.habitaclia.com/alquiler-casa_adosada-amplia_en_eixample-sant_cugat_del_valles-i1903003692603.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Eixample;1850;26-04-2020;180;3;3;1999;3;True;True;True;True;G;G;False;False
5801;i8747003443880;https://www.habitaclia.com/alquiler-duplex-con_terraza_en_gracia_gracia-sabadell-i8747003443880.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;duplex;sabadell;barcelona;Gràcia;840;26-04-2020;97;2;;2004;2;True;True;False;True;G;F;False;True
5802;i4183002186323;https://www.habitaclia.com/alquiler-casa-espectacular_golf_can_trabal-sant_cugat_del_valles-i4183002186323.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Golf-Can Trabal;5500;26-04-2020;590;6;5;2016;;True;True;True;True;G;G;False;True
5803;i8747003377429;https://www.habitaclia.com/alquiler-piso-de_3h_con_balcon_sant_pere_nord-terrassa-i8747003377429.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Sant Pere Nord;775;26-04-2020;97;3;2;1993;1;False;True;False;True;E;E;False;True
5804;i5407003756062;https://www.habitaclia.com/alquiler-piso-coll_fava-sant_cugat_del_valles-i5407003756062.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Coll Favà;1700;26-04-2020;121;4;2;2005;3;True;True;True;True;G;G;False;True
5805;i3002003745511;https://www.habitaclia.com/alquiler-casa-de_lujo_en_pleno_centro_centre-rubi-i3002003745511.htm?pag=12&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Centre;1500;26-04-2020;261;3;3;2015;;True;True;True;True;G;G;False;False
5806;i4183003743647;https://www.habitaclia.com/alquiler-piso-apartamento_amueblado_1_h_mira_sol-sant_cugat_del_valles-i4183003743647.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Mira-sol;1250;26-04-2020;85;1;2;1998;1;False;True;True;False;E;F;False;True
5807;i13341003727404;https://www.habitaclia.com/alquiler-planta_baja-eixample_calle_joan_oliver_14_eixample-sant_cugat_del_valles-i13341003727404.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Eixample;1300;26-04-2020;70;2;;;;True;True;True;True;E;E;False;True
5808;i1097003747670;https://www.habitaclia.com/alquiler-piso-fabuloso_en_arxiu_estacio-sant_cugat_del_valles-i1097003747670.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Arxiu-Estació;1350;26-04-2020;85;1;2;;1;False;True;True;False;G;G;False;True
5809;i11716003767868;https://www.habitaclia.com/alquiler-apartamento-loft_super_centrico_y_reformado_calle_galileu_102_ca_n_aurell-terrassa-i11716003767868.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Ca n´Aurell;620;26-04-2020;35;;;;2;False;False;True;False;G;G;False;True
5810;i10160003740518;https://www.habitaclia.com/alquiler-casa-nueva_a_estrenar_en_plena_rambla_centre-terrassa-i10160003740518.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Centre;1500;26-04-2020;160;5;3;2020;;False;True;False;True;G;G;False;False
5811;i14886003754509;https://www.habitaclia.com/alquiler-casa-preciosa_centrica_centre-terrassa-i14886003754509.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Centre;1300;26-04-2020;237;2;3;1970;;True;True;False;False;G;G;False;False
5812;i5427003708579;https://www.habitaclia.com/alquiler-piso-en_sin_muebles_torreblanca-sant_cugat_del_valles-i5427003708579.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Torreblanca;1520;26-04-2020;96;4;2;2008;1;True;True;False;True;G;G;False;True
5813;i3914002588192;https://www.habitaclia.com/alquiler-piso-en_el_coll-sant_cugat_del_valles-i3914002588192.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;925;26-04-2020;65;2;;;2;True;True;True;True;E;D;False;True
5814;i4183003718094;https://www.habitaclia.com/alquiler-atico-duplex_3_hab_piscina_y_pk_roquetes_can_magi-sant_cugat_del_valles-i4183003718094.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Roquetes-Can Magí;1500;26-04-2020;98;3;;1999;3;True;True;True;True;G;G;False;True
5815;i4847003646425;https://www.habitaclia.com/alquiler-piso-oportunidad_semiamublado_merinals-sabadell-i4847003646425.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Merinals;700;26-04-2020;70;3;;1975;1;False;True;True;False;G;G;False;False
5816;i9860003669761;https://www.habitaclia.com/alquiler-duplex-atico_carre_torrent_de_ferrussons_8_roquetes_can_magi-sant_cugat_del_valles-i9860003669761.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;duplex;sant_cugat_del_valles;barcelona;Roquetes-Can Magí;1225;26-04-2020;100;2;;1994;19;True;True;False;True;E;E;False;True
5817;i3917003099327;https://www.habitaclia.com/alquiler-duplex-elegante_y_amplio_eixample-sant_cugat_del_valles-i3917003099327.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;duplex;sant_cugat_del_valles;barcelona;Eixample;2250;26-04-2020;225;6;3;1981;3;True;True;True;True;G;G;False;True
5818;i4737003746899;https://www.habitaclia.com/alquiler-casa-unifamiliar_a_estrenar_valldoreix-sant_cugat_del_valles-i4737003746899.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3950;26-04-2020;240;5;3;2020;1;False;True;True;True;A;A;False;False
5819;i4737003745812;https://www.habitaclia.com/alquiler-casa-a_estrenar_de_240m2_valldoreix-sant_cugat_del_valles-i4737003745812.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3950;26-04-2020;240;5;3;2020;1;False;True;True;True;A;A;False;False
5820;i3006003744765;https://www.habitaclia.com/alquiler-casa-patio_de_25_m2_3_habs_90_m2_poblenou_zona_esportiva-terrassa-i3006003744765.htm?pag=13&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Poblenou-Zona Esportiva;950;26-04-2020;90;3;;;;False;True;False;False;G;G;False;False
5821;i909002818691;https://www.habitaclia.com/alquiler-piso-80m2_2_hab_parking_piscina_comun_calle_marius_torres_8_coll_fava-sant_cugat_del_valles-i909002818691.htm?pag=14&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Coll Favà;1200;26-04-2020;80;2;2;2005;1;True;False;True;False;E;C;False;True
5822;i13341003733706;https://www.habitaclia.com/alquiler-piso-bonito_con_amplia_terraza_j_calle_victor_catala_4_sant_domenec-sant_cugat_del_valles-i13341003733706.htm?pag=14&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Sant Domènec;1240;26-04-2020;90;3;2;;2;True;True;True;True;E;E;False;True
